Category,Year,County,Crime_Count,Median_Income
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,7,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,3,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,260,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,NA,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,12,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,7,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,3,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,260,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,NA,NA
Murder,1990,King,30,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,12,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,7,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,3,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,260,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,NA,NA
Murder,1990,King,336.1,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,12,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,7,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,3,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,260,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,NA,NA
Murder,1990,King,NA,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,12,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,7,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,3,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,260,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,NA,NA
Murder,1990,King,0,NA
Murder,1990,Snohomish,0,NA
Forcible Rape,1990,King,1120,NA
Forcible Rape,1990,Snohomish,217,NA
Forcible Rape,1990,King,1120,NA
Forcible Rape,1990,Snohomish,15,NA
Forcible Rape,1990,King,1120,NA
Forcible Rape,1990,Snohomish,NA,NA
Forcible Rape,1990,King,302,NA
Forcible Rape,1990,Snohomish,217,NA
Forcible Rape,1990,King,302,NA
Forcible Rape,1990,Snohomish,15,NA
Forcible Rape,1990,King,302,NA
Forcible Rape,1990,Snohomish,NA,NA
Forcible Rape,1990,King,NA,NA
Forcible Rape,1990,Snohomish,217,NA
Forcible Rape,1990,King,NA,NA
Forcible Rape,1990,Snohomish,15,NA
Forcible Rape,1990,King,NA,NA
Forcible Rape,1990,Snohomish,NA,NA
Aggravated Assault,1990,King,6080,NA
Aggravated Assault,1990,Snohomish,571,NA
Aggravated Assault,1990,King,6080,NA
Aggravated Assault,1990,Snohomish,315,NA
Aggravated Assault,1990,King,6080,NA
Aggravated Assault,1990,Snohomish,NA,NA
Aggravated Assault,1990,King,1658,NA
Aggravated Assault,1990,Snohomish,571,NA
Aggravated Assault,1990,King,1658,NA
Aggravated Assault,1990,Snohomish,315,NA
Aggravated Assault,1990,King,1658,NA
Aggravated Assault,1990,Snohomish,NA,NA
Aggravated Assault,1990,King,NA,NA
Aggravated Assault,1990,Snohomish,571,NA
Aggravated Assault,1990,King,NA,NA
Aggravated Assault,1990,Snohomish,315,NA
Aggravated Assault,1990,King,NA,NA
Aggravated Assault,1990,Snohomish,NA,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,3507,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,351,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,272,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,62,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,5.8,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,110,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,53.4,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,NA,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,248,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,43,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,41,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,14,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,4.9,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,24,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,51.5,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,NA,NA
Robbery,1990,King,0,NA
Robbery,1990,Snohomish,0,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,758,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,64,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,0,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,175,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,6,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,0,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Arson,1990,King,NA,NA
Arson,1990,Snohomish,NA,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,21896,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,1114,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,355,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,3.3,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,230,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,30.5,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,122,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,3.3,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,58,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,32,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,0,NA
Burglary,1990,Snohomish,NA,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,3818,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,0,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,152,NA
Burglary,1990,King,NA,NA
Burglary,1990,Snohomish,0,NA
